date|stake|user|outcome|dice11|dice12|dice21|dice22
2021-06-08 23:36:00|240|TheEmeraldFalcon|W|5|3|1|1
2021-06-08 23:36:00|240|TheEmeraldFalcon|W|2|5|2|4
2021-06-08 23:36:00|240|TheEmeraldFalcon|W|4|5|1|2
2021-06-08 23:36:00|240|TheEmeraldFalcon|L|2|2|2|3
2021-06-08 23:37:00|240|TheEmeraldFalcon|L|1|1|5|4
2021-06-08 23:51:00|240|Binkiklou|L|2|5|4|6
2021-06-08 23:51:00|240|Binkiklou|W|2|6|1|4
2021-06-08 23:51:00|240|Binkiklou|W|5|4|1|2
2021-06-08 23:51:00|240|Binkiklou|L|6|1|5|6
2021-06-08 23:51:00|240|Binkiklou|L|1|2|4|4
2021-06-08 23:51:00|240|Binkiklou|L|1|2|1|3
2021-06-08 23:52:00|240|Binkiklou|W|2|6|2|2
2021-06-08 23:52:00|240|Binkiklou|W|6|5|1|5
2021-06-08 23:52:00|240|Binkiklou|W|6|1|4|2
2021-06-08 23:52:00|23|Binkiklou|D|4|3|5|2
2021-06-09 01:17:00|194|oboforty|L|1|4|2|5
2021-06-09 01:23:00|163|WorldTeller|W|6|4|4|5
2021-06-09 01:34:00|21|Binkiklou|L|5|3|3|6
2021-06-09 06:52:00|240|TheEmeraldFalcon|W|2|3|3|1
2021-06-09 06:52:00|240|TheEmeraldFalcon|D|3|6|4|5
2021-06-09 06:52:00|240|TheEmeraldFalcon|W|6|1|1|3
2021-06-09 06:52:00|240|TheEmeraldFalcon|L|4|3|6|4
2021-06-09 06:52:00|240|TheEmeraldFalcon|W|3|3|1|4
2021-06-09 06:53:00|240|TheEmeraldFalcon|W|2|6|5|2
2021-06-09 06:53:00|240|TheEmeraldFalcon|L|3|4|5|4
2021-06-09 06:53:00|240|TheEmeraldFalcon|L|3|1|5|4
2021-06-09 06:53:00|240|TheEmeraldFalcon|W|3|5|4|3
2021-06-09 06:53:00|240|TheEmeraldFalcon|L|1|1|2|5
2021-06-09 06:54:00|240|TheEmeraldFalcon|W|5|3|2|2
2021-06-09 06:55:00|240|TheEmeraldFalcon|W|6|2|1|6
2021-06-09 06:55:00|240|TheEmeraldFalcon|W|5|4|4|4
2021-06-09 06:56:00|240|TheEmeraldFalcon|D|5|2|5|2
2021-06-09 06:56:00|240|TheEmeraldFalcon|W|3|5|3|3
2021-06-09 06:56:00|240|TheEmeraldFalcon|L|5|2|6|4
2021-06-09 06:56:00|240|TheEmeraldFalcon|W|3|2|2|2
2021-06-09 06:56:00|240|TheEmeraldFalcon|W|5|5|2|5
2021-06-09 06:57:00|240|TheEmeraldFalcon|W|5|2|5|1
2021-06-09 16:54:00|240|WorldTeller|L|1|4|6|2
2021-06-09 17:18:00|240|TheEmeraldFalcon|W|5|6|1|1
2021-06-09 17:18:00|240|TheEmeraldFalcon|W|5|6|2|3
2021-06-09 17:18:00|240|TheEmeraldFalcon|L|4|3|6|6
2021-06-09 17:19:00|240|TheEmeraldFalcon|L|6|4|5|6
2021-06-09 17:19:00|240|TheEmeraldFalcon|L|3|1|1|6
2021-06-09 17:19:00|240|TheEmeraldFalcon|L|2|4|5|4
2021-06-09 17:19:00|240|TheEmeraldFalcon|L|4|2|5|6
2021-06-09 17:20:00|240|TheEmeraldFalcon|L|4|4|6|6
2021-06-09 17:21:00|240|WorldTeller|L|2|3|3|5
2021-06-09 17:21:00|240|WorldTeller|W|3|6|1|2
2021-06-09 17:21:00|240|WorldTeller|L|5|5|6|6
2021-06-09 17:21:00|240|WorldTeller|W|3|3|1|2
2021-06-09 17:21:00|240|WorldTeller|W|4|2|1|2
2021-06-09 17:22:00|240|WorldTeller|L|6|2|4|6
2021-06-09 17:22:00|240|WorldTeller|L|3|3|3|4
2021-06-09 17:22:00|240|WorldTeller|W|6|2|1|6
2021-06-09 17:22:00|240|WorldTeller|L|3|3|4|4
2021-06-09 17:22:00|240|WorldTeller|W|1|6|2|4
2021-06-09 17:22:00|240|WorldTeller|L|2|4|2|5
2021-06-09 17:22:00|240|WorldTeller|D|1|6|6|1
2021-06-09 17:23:00|240|WorldTeller|W|5|4|6|1
2021-06-09 17:23:00|240|WorldTeller|W|1|6|4|1
2021-06-09 17:23:00|240|WorldTeller|L|5|3|5|4
2021-06-09 17:23:00|240|WorldTeller|W|6|4|1|4
2021-06-09 17:23:00|240|WorldTeller|D|5|1|3|3
2021-06-09 17:23:00|240|WorldTeller|W|3|5|1|1
2021-06-09 17:24:00|240|WorldTeller|W|6|5|3|3
2021-06-09 17:24:00|240|WorldTeller|L|1|2|4|5
2021-06-09 17:24:00|240|WorldTeller|W|3|6|2|6
2021-06-09 17:24:00|240|WorldTeller|L|4|1|5|6
2021-06-09 17:24:00|240|WorldTeller|L|1|1|4|4
2021-06-09 17:24:00|240|WorldTeller|L|1|2|5|4
2021-06-09 17:24:00|240|WorldTeller|D|2|5|3|4
2021-06-09 17:25:00|240|WorldTeller|L|3|3|5|3
2021-06-09 17:25:00|240|WorldTeller|D|4|6|5|5
2021-06-09 17:25:00|240|WorldTeller|L|6|2|5|6
2021-06-09 17:25:00|240|WorldTeller|W|5|1|1|3
2021-06-09 17:25:00|240|WorldTeller|W|6|3|4|2
2021-06-09 17:25:00|240|WorldTeller|L|3|4|5|3
2021-06-09 17:26:00|240|WorldTeller|W|5|1|1|4
2021-06-09 17:26:00|240|WorldTeller|W|5|6|5|1
2021-06-09 17:26:00|240|WorldTeller|W|6|1|1|4
2021-06-09 17:26:00|240|WorldTeller|W|4|3|1|2
2021-06-09 17:26:00|240|WorldTeller|W|5|6|3|1
2021-06-09 17:26:00|240|WorldTeller|W|3|4|4|1
2021-06-09 19:22:00|240|TheEmeraldFalcon|W|3|6|3|2
2021-06-09 19:22:00|240|TheEmeraldFalcon|L|1|1|5|2
2021-06-09 19:23:00|240|TheEmeraldFalcon|L|1|1|2|6
2021-06-09 19:23:00|240|TheEmeraldFalcon|W|4|6|5|3
2021-06-09 19:23:00|240|TheEmeraldFalcon|D|1|3|2|2
2021-06-09 19:24:00|240|TheEmeraldFalcon|L|4|2|3|6
2021-06-09 19:24:00|240|TheEmeraldFalcon|D|3|6|3|6
2021-06-09 19:24:00|240|TheEmeraldFalcon|W|6|3|2|2
2021-06-09 19:26:00|196|WorldTeller|L|1|6|5|5
2021-06-09 20:41:00|240|TheEmeraldFalcon|L|3|3|4|5
2021-06-09 20:41:00|240|TheEmeraldFalcon|W|4|5|4|4
2021-06-09 20:42:00|240|TheEmeraldFalcon|W|3|6|6|1
2021-06-09 20:42:00|240|TheEmeraldFalcon|W|4|2|2|3
2021-06-09 20:44:00|240|TheEmeraldFalcon|W|5|5|1|6
2021-06-09 20:44:00|240|TheEmeraldFalcon|W|6|5|4|3
2021-06-09 20:44:00|240|Benjaniniooo|W|4|5|2|4
2021-06-09 20:45:00|240|Benjaniniooo|W|6|3|5|3
2021-06-09 20:45:00|240|Benjaniniooo|L|1|3|1|6
2021-06-09 20:46:00|240|TheEmeraldFalcon|L|2|5|6|6
2021-06-09 20:46:00|240|TheEmeraldFalcon|D|5|1|2|4
2021-06-09 20:46:00|240|TheEmeraldFalcon|W|6|5|4|6
2021-06-09 20:46:00|240|TheEmeraldFalcon|L|4|6|5|6
2021-06-09 21:01:00|240|moonsheep|W|6|3|2|3
2021-06-09 21:01:00|240|moonsheep|L|3|1|1|6
2021-06-09 21:01:00|240|moonsheep|L|1|6|5|3
2021-06-09 21:01:00|240|moonsheep|W|4|6|6|1
2021-06-09 21:02:00|240|moonsheep|W|6|6|0|0
2021-06-09 21:02:00|240|moonsheep|W|3|3|1|3
2021-06-09 21:02:00|240|moonsheep|W|6|2|2|3
2021-06-09 21:02:00|240|moonsheep|W|5|5|2|4
2021-06-09 21:03:00|240|moonsheep|D|2|5|3|4
2021-06-09 21:03:00|240|moonsheep|L|1|2|1|6
2021-06-09 21:03:00|240|moonsheep|W|3|4|2|3
2021-06-09 21:24:00|240|TheEmeraldFalcon|W|2|6|2|5
2021-06-09 21:24:00|240|TheEmeraldFalcon|L|3|2|1|6
2021-06-09 21:25:00|240|TheEmeraldFalcon|W|6|4|3|5
2021-06-09 21:25:00|240|TheEmeraldFalcon|L|1|1|2|1
2021-06-09 21:25:00|240|TheEmeraldFalcon|W|5|6|6|4
2021-06-09 21:25:00|240|TheEmeraldFalcon|L|3|2|6|5
2021-06-09 21:25:00|240|TheEmeraldFalcon|W|1|5|2|1
2021-06-09 21:26:00|1|TheEmeraldFalcon|L|2|4|3|6
2021-06-09 21:27:00|2|TheEmeraldFalcon|L|2|6|4|6
2021-06-09 21:28:00|240|TheEmeraldFalcon|L|1|1|3|3
2021-06-09 21:28:00|240|TheEmeraldFalcon|D|6|4|4|6
2021-06-09 21:28:00|240|TheEmeraldFalcon|L|1|4|6|6
2021-06-09 21:46:00|240|Benjaniniooo|L|1|6|5|5
2021-06-09 21:47:00|240|Benjaniniooo|L|3|1|4|2
2021-06-09 21:47:00|240|Benjaniniooo|W|6|2|3|2
2021-06-09 21:47:00|240|Benjaniniooo|L|2|5|5|6
2021-06-09 21:47:00|240|Benjaniniooo|L|1|6|6|3
2021-06-09 21:47:00|240|Benjaniniooo|W|6|5|3|3
2021-06-09 22:08:00|240|TheEmeraldFalcon|W|3|5|1|1
2021-06-09 22:46:00|174|WorldTeller|L|2|6|5|4
2021-06-09 23:08:00|93|Binkiklou|D|4|2|5|1
2021-06-09 23:08:00|93|Binkiklou|W|4|5|2|3
2021-06-09 23:08:00|240|Cefqrn|W|4|6|2|2
2021-06-09 23:39:00|240|WorldTeller|L|3|1|2|6
2021-06-09 23:39:00|240|WorldTeller|L|4|5|6|6
2021-06-09 23:39:00|240|WorldTeller|L|3|3|4|6
2021-06-10 00:16:00|240|WorldTeller|L|1|1|6|2
2021-06-10 00:16:00|240|WorldTeller|W|6|6|0|0
2021-06-10 00:17:00|240|WorldTeller|W|6|6|0|0
2021-06-10 01:51:00|240|oboforty|W|6|3|2|2
2021-06-10 01:52:00|240|oboforty|W|5|6|2|4
2021-06-10 01:52:00|240|oboforty|D|1|5|4|2
2021-06-10 01:52:00|240|oboforty|L|1|3|2|5
2021-06-10 01:52:00|240|oboforty|W|4|4|1|5
2021-06-10 01:52:00|240|oboforty|L|3|2|3|5
2021-06-10 01:52:00|240|oboforty|L|4|2|5|2
2021-06-10 01:53:00|240|oboforty|W|6|2|1|1
2021-06-10 01:53:00|240|oboforty|L|4|2|4|4
2021-06-10 01:54:00|240|oboforty|W|6|5|3|5
2021-06-10 01:54:00|240|oboforty|L|1|2|6|1
2021-06-10 01:54:00|240|oboforty|W|5|2|3|2
2021-06-10 01:54:00|240|oboforty|W|5|5|6|3
2021-06-10 01:54:00|240|oboforty|W|5|6|1|5
2021-06-10 01:55:00|240|oboforty|W|5|6|5|4
2021-06-10 01:56:00|240|oboforty|W|6|1|1|4
2021-06-10 01:56:00|240|oboforty|D|6|1|4|3
2021-06-10 01:56:00|240|oboforty|W|6|6|0|0
2021-06-10 01:57:00|240|oboforty|W|1|4|1|3
2021-06-10 01:58:00|240|oboforty|D|3|1|1|3
2021-06-10 10:29:00|240|WorldTeller|W|1|5|1|3
2021-06-10 10:29:00|240|WorldTeller|L|2|1|3|1
2021-06-10 10:29:00|240|WorldTeller|L|2|4|3|4
2021-06-10 10:29:00|240|WorldTeller|W|6|5|4|1
2021-06-10 10:30:00|240|WorldTeller|W|4|6|4|4
2021-06-10 10:30:00|240|WorldTeller|L|2|5|2|6
2021-06-10 10:30:00|240|WorldTeller|L|2|5|4|6
2021-06-10 10:30:00|240|WorldTeller|L|3|4|6|6
2021-06-10 10:30:00|240|WorldTeller|D|6|1|3|4
2021-06-10 10:31:00|240|WorldTeller|W|6|4|2|6
2021-06-10 10:31:00|240|WorldTeller|L|4|4|5|5
2021-06-10 10:31:00|240|WorldTeller|W|6|2|1|3
2021-06-10 10:31:00|240|WorldTeller|W|6|1|4|2
2021-06-10 10:32:00|240|WorldTeller|W|3|5|2|5
2021-06-10 10:32:00|240|WorldTeller|W|2|2|1|1
2021-06-10 11:24:00|240|Ascended|W|6|3|3|4
2021-06-10 11:42:00|240|oboforty|L|1|3|6|6
2021-06-10 11:42:00|240|oboforty|D|4|2|2|4
2021-06-10 11:42:00|240|oboforty|L|6|2|3|6
2021-06-10 11:43:00|240|oboforty|L|4|3|6|3
2021-06-10 11:43:00|240|oboforty|W|4|6|5|4
2021-06-10 11:43:00|240|oboforty|L|5|1|4|4
2021-06-10 11:43:00|240|oboforty|L|5|1|5|6
2021-06-10 11:43:00|240|oboforty|W|6|4|5|4
2021-06-10 11:43:00|240|oboforty|D|5|6|6|5
2021-06-10 11:44:00|240|oboforty|W|5|2|2|2
2021-06-10 11:44:00|240|oboforty|W|1|4|2|1
2021-06-10 11:44:00|240|oboforty|W|4|6|5|2
2021-06-10 11:44:00|240|oboforty|L|2|3|2|4
2021-06-10 11:45:00|240|oboforty|D|2|3|3|2
2021-06-10 11:45:00|240|oboforty|W|5|3|1|5
2021-06-10 11:45:00|240|oboforty|L|4|3|6|3
2021-06-10 11:45:00|240|oboforty|W|1|4|1|1
2021-06-10 11:45:00|240|oboforty|W|4|4|4|2
2021-06-10 11:46:00|240|oboforty|L|1|4|6|5
2021-06-10 11:46:00|240|oboforty|W|5|2|1|4
2021-06-10 11:46:00|240|oboforty|D|1|3|1|3
2021-06-10 11:47:00|240|WorldTeller|L|4|2|6|1
2021-06-10 11:47:00|240|WorldTeller|L|3|4|4|5
2021-06-10 11:48:00|240|WorldTeller|W|4|6|1|5
2021-06-10 11:48:00|240|WorldTeller|W|4|6|6|2
2021-06-10 11:48:00|240|WorldTeller|L|1|6|5|3
2021-06-10 11:48:00|240|WorldTeller|L|4|1|3|6
2021-06-10 11:48:00|240|WorldTeller|W|5|6|6|4
2021-06-10 11:49:00|240|WorldTeller|L|4|3|3|5
2021-06-10 11:49:00|240|WorldTeller|L|4|1|6|5
2021-06-10 11:49:00|240|WorldTeller|L|1|2|2|2
2021-06-10 11:49:00|240|WorldTeller|W|4|5|2|4
2021-06-10 11:49:00|240|WorldTeller|W|2|3|2|1
2021-06-10 11:49:00|240|WorldTeller|L|5|3|6|3
2021-06-10 11:50:00|240|WorldTeller|D|5|4|5|4
2021-06-10 11:50:00|240|WorldTeller|L|1|1|6|5
2021-06-10 11:50:00|240|WorldTeller|L|1|3|5|2
2021-06-10 11:50:00|240|WorldTeller|L|2|2|3|3
2021-06-10 11:50:00|240|WorldTeller|W|4|6|3|4
2021-06-10 11:50:00|240|WorldTeller|W|5|5|3|2
2021-06-10 11:50:00|240|WorldTeller|W|6|5|5|2
2021-06-10 11:51:00|240|WorldTeller|L|2|1|3|2
2021-06-10 11:51:00|240|WorldTeller|L|4|1|4|2
2021-06-10 11:51:00|240|WorldTeller|W|2|4|2|3
2021-06-10 11:51:00|240|WorldTeller|W|6|6|0|0
2021-06-10 11:51:00|240|WorldTeller|W|4|3|1|1
2021-06-10 11:51:00|240|WorldTeller|W|2|3|1|1
2021-06-10 11:51:00|240|WorldTeller|W|6|6|0|0
2021-06-10 11:52:00|240|WorldTeller|L|1|1|6|2
2021-06-10 11:52:00|240|WorldTeller|W|3|5|3|3
2021-06-10 11:52:00|240|WorldTeller|D|3|6|6|3
2021-06-10 12:04:00|240|oboforty|W|6|6|0|0
2021-06-10 12:04:00|240|oboforty|W|5|3|4|2
2021-06-10 12:04:00|240|oboforty|D|6|3|4|5
2021-06-10 12:04:00|240|oboforty|L|2|5|5|4
2021-06-10 12:05:00|240|oboforty|L|5|2|3|6
2021-06-10 12:05:00|240|oboforty|D|3|1|2|2
2021-06-10 12:05:00|240|oboforty|W|4|2|2|3
2021-06-10 12:05:00|240|oboforty|D|2|5|4|3
2021-06-10 12:05:00|240|oboforty|D|1|5|1|5
2021-06-10 12:05:00|240|oboforty|W|4|3|3|2
2021-06-10 12:06:00|240|oboforty|L|1|3|4|3
2021-06-10 12:06:00|240|oboforty|W|4|6|2|2
2021-06-10 12:06:00|240|oboforty|W|2|6|1|3
2021-06-10 13:04:00|240|Hive Mind|L|3|6|6|6
2021-06-10 13:04:00|10|Hive Mind|W|5|3|2|5
2021-06-10 13:04:00|10|Hive Mind|W|5|5|3|2
2021-06-10 13:05:00|10|Hive Mind|W|5|4|3|2
2021-06-10 13:05:00|10|Hive Mind|W|4|6|5|2
2021-06-10 13:05:00|10|Hive Mind|L|1|5|6|5
2021-06-10 13:05:00|20|Hive Mind|W|4|5|2|5
2021-06-10 13:05:00|10|Hive Mind|W|4|6|1|1
2021-06-10 13:05:00|10|Hive Mind|L|5|3|5|6
2021-06-10 13:06:00|20|Hive Mind|L|2|6|6|6
2021-06-10 13:06:00|40|Hive Mind|L|2|5|6|4
2021-06-10 13:06:00|80|Hive Mind|W|5|5|5|2
2021-06-10 13:06:00|10|Hive Mind|L|1|1|5|2
2021-06-10 13:06:00|20|Hive Mind|W|5|1|1|1
2021-06-10 13:06:00|10|Hive Mind|W|4|4|2|2
2021-06-10 13:07:00|10|Hive Mind|L|5|1|2|6
2021-06-10 13:07:00|20|Hive Mind|W|6|5|5|2
2021-06-10 13:07:00|10|Hive Mind|D|2|2|1|3
